NUM;Fecha;0;1;2;3;4
626;2018-04-30 07:00:00;23.817987152;23.7933618844;23.7027896996;23.7155080214;23.7505353319
627;2018-04-30 07:30:00;23.7933618844;23.7027896996;23.7155080214;23.7505353319;23.5993589744
628;2018-04-30 08:00:00;23.7027896996;23.7155080214;23.7505353319;23.5993589744;23.7623126338
629;2018-04-30 08:30:00;23.7155080214;23.7505353319;23.5993589744;23.7623126338;23.8611111111
630;2018-04-30 09:00:00;23.7505353319;23.5993589744;23.7623126338;23.8611111111;23.5802997859
631;2018-04-30 09:30:00;23.5993589744;23.7623126338;23.8611111111;23.5802997859;23.5240128068
632;2018-04-30 10:00:00;23.7623126338;23.8611111111;23.5802997859;23.5240128068;23.4322305229
633;2018-04-30 10:30:00;23.8611111111;23.5802997859;23.5240128068;23.4322305229;23.3607257204
634;2018-04-30 11:00:00;23.5802997859;23.5240128068;23.4322305229;23.3607257204;23.5138592751
635;2018-04-30 11:30:00;23.5240128068;23.4322305229;23.3607257204;23.5138592751;23.4300960512
636;2018-04-30 12:00:00;23.4322305229;23.3607257204;23.5138592751;23.4300960512;23.4781216649
637;2018-04-30 12:30:00;23.3607257204;23.5138592751;23.4300960512;23.4781216649;23.4882729211
638;2018-04-30 13:00:00;23.5138592751;23.4300960512;23.4781216649;23.4882729211;23.6271367521
639;2018-04-30 13:30:00;23.4300960512;23.4781216649;23.4882729211;23.6271367521;23.4074468085
640;2018-04-30 14:00:00;23.4781216649;23.4882729211;23.6271367521;23.4074468085;23.3486140725
641;2018-04-30 14:30:00;23.4882729211;23.6271367521;23.4074468085;23.3486140725;23.3486140725
642;2018-04-30 15:00:00;23.6271367521;23.4074468085;23.3486140725;23.3486140725;23.3724653148
643;2018-04-30 15:30:00;23.4074468085;23.3486140725;23.3486140725;23.3724653148;23.4125799574
644;2018-04-30 16:00:00;23.3486140725;23.3486140725;23.3724653148;23.4125799574;23.469017094
645;2018-04-30 16:30:00;23.3486140725;23.3724653148;23.4125799574;23.469017094;23.3848614072
646;2018-04-30 17:00:00;23.3724653148;23.4125799574;23.469017094;23.3848614072;23.592750533
647;2018-04-30 17:30:00;23.4125799574;23.469017094;23.3848614072;23.592750533;23.5319829424
648;2018-04-30 18:00:00;23.469017094;23.3848614072;23.592750533;23.5319829424;23.4866595518
649;2018-04-30 18:30:00;23.3848614072;23.592750533;23.5319829424;23.4866595518;23.5101171459
650;2018-04-30 19:00:00;23.592750533;23.5319829424;23.4866595518;23.5101171459;23.8591248666
651;2018-04-30 19:30:00;23.5319829424;23.4866595518;23.5101171459;23.8591248666;23.5585106383
652;2018-04-30 20:00:00;23.4866595518;23.5101171459;23.8591248666;23.5585106383;23.375
653;2018-04-30 20:30:00;23.5101171459;23.8591248666;23.5585106383;23.375;23.421108742
654;2018-04-30 21:00:00;23.8591248666;23.5585106383;23.375;23.421108742;23.5458422175
655;2018-04-30 21:30:00;23.5585106383;23.375;23.421108742;23.5458422175;23.7609391676
656;2018-04-30 22:00:00;23.375;23.421108742;23.5458422175;23.7609391676;23.477054429
657;2018-04-30 22:30:00;23.421108742;23.5458422175;23.7609391676;23.477054429;23.828358209
658;2018-04-30 23:00:00;23.5458422175;23.7609391676;23.477054429;23.828358209;23.7643923241
659;2018-04-30 23:30:00;23.7609391676;23.477054429;23.828358209;23.7643923241;23.9020234292
660;2018-05-01 00:00:00;23.477054429;23.828358209;23.7643923241;23.9020234292;23.8474758324
661;2018-05-01 00:30:00;23.828358209;23.7643923241;23.9020234292;23.8474758324;23.755888651
662;2018-05-01 01:00:00;23.7643923241;23.9020234292;23.8474758324;23.755888651;23.9559613319
663;2018-05-01 01:30:00;23.9020234292;23.8474758324;23.755888651;23.9559613319;23.9935553169
664;2018-05-01 02:00:00;23.8474758324;23.755888651;23.9559613319;23.9935553169;23.9785177229
665;2018-05-01 02:30:00;23.755888651;23.9559613319;23.9935553169;23.9785177229;23.8713826367
666;2018-05-01 03:00:00;23.9559613319;23.9935553169;23.9785177229;23.8713826367;23.8690987124
667;2018-05-01 03:30:00;23.9935553169;23.9785177229;23.8713826367;23.8690987124;23.741693462
668;2018-05-01 04:00:00;23.9785177229;23.8713826367;23.8690987124;23.741693462;23.6763129689
669;2018-05-01 04:30:00;23.8713826367;23.8690987124;23.741693462;23.6763129689;23.7127545552
670;2018-05-01 05:00:00;23.8690987124;23.741693462;23.6763129689;23.7127545552;23.8292158969
671;2018-05-01 05:30:00;23.741693462;23.6763129689;23.7127545552;23.8292158969;23.7997858672
672;2018-05-01 06:00:00;23.6763129689;23.7127545552;23.8292158969;23.7997858672;23.9003215434
673;2018-05-01 06:30:00;23.7127545552;23.8292158969;23.7997858672;23.9003215434;23.8096774194
674;2018-05-01 07:00:00;23.8292158969;23.7997858672;23.9003215434;23.8096774194;23.9603004292
675;2018-05-01 07:30:00;23.7997858672;23.9003215434;23.8096774194;23.9603004292;23.9
676;2018-05-01 08:00:00;23.9003215434;23.8096774194;23.9603004292;23.9;23.9356223176
677;2018-05-01 08:30:00;23.8096774194;23.9603004292;23.9;23.9356223176;23.8721804511
678;2018-05-01 09:00:00;23.9603004292;23.9;23.9356223176;23.8721804511;23.4732334047
679;2018-05-01 09:30:00;23.9;23.9356223176;23.8721804511;23.4732334047;23.8290322581
680;2018-05-01 10:00:00;23.9356223176;23.8721804511;23.4732334047;23.8290322581;23.652733119
681;2018-05-01 10:30:00;23.8721804511;23.4732334047;23.8290322581;23.652733119;23.9572192513
682;2018-05-01 11:00:00;23.4732334047;23.8290322581;23.652733119;23.9572192513;23.5882352941
683;2018-05-01 11:30:00;23.8290322581;23.652733119;23.9572192513;23.5882352941;23.5176470588
684;2018-05-01 12:00:00;23.652733119;23.9572192513;23.5882352941;23.5176470588;23.6385026738
685;2018-05-01 12:30:00;23.9572192513;23.5882352941;23.5176470588;23.6385026738;23.4132762313
686;2018-05-01 13:00:00;23.5882352941;23.5176470588;23.6385026738;23.4132762313;23.4461045891
687;2018-05-01 13:30:00;23.5176470588;23.6385026738;23.4132762313;23.4461045891;23.766025641
688;2018-05-01 14:00:00;23.6385026738;23.4132762313;23.4461045891;23.766025641;23.5460385439
689;2018-05-01 14:30:00;23.4132762313;23.4461045891;23.766025641;23.5460385439;23.7197860963
690;2018-05-01 15:00:00;23.4461045891;23.766025641;23.5460385439;23.7197860963;23.9442658092
691;2018-05-01 15:30:00;23.766025641;23.5460385439;23.7197860963;23.9442658092;23.9561027837
692;2018-05-01 16:00:00;23.5460385439;23.7197860963;23.9442658092;23.9561027837;23.9624866024
693;2018-05-01 16:30:00;23.7197860963;23.9442658092;23.9561027837;23.9624866024;23.777540107
694;2018-05-01 17:00:00;23.9442658092;23.9561027837;23.9624866024;23.777540107;23.920855615
695;2018-05-01 17:30:00;23.9561027837;23.9624866024;23.777540107;23.920855615;23.9444444444
696;2018-05-01 18:00:00;23.9624866024;23.777540107;23.920855615;23.9444444444;23.9496788009
697;2018-05-01 18:30:00;23.777540107;23.920855615;23.9444444444;23.9496788009;24.0
698;2018-05-01 19:00:00;23.920855615;23.9444444444;23.9496788009;24.0;24.0
699;2018-05-01 19:30:00;23.9444444444;23.9496788009;24.0;24.0;23.9967880086
700;2018-05-01 20:00:00;23.9496788009;24.0;24.0;23.9967880086;23.9989293362
701;2018-05-01 20:30:00;24.0;24.0;23.9967880086;23.9989293362;24.0
702;2018-05-01 21:00:00;24.0;23.9967880086;23.9989293362;24.0;24.0
703;2018-05-01 21:30:00;23.9967880086;23.9989293362;24.0;24.0;23.9465240642
704;2018-05-01 22:00:00;23.9989293362;24.0;24.0;23.9465240642;23.9571275456
705;2018-05-01 22:30:00;24.0;24.0;23.9465240642;23.9571275456;24.0
706;2018-05-01 23:00:00;24.0;23.9465240642;23.9571275456;24.0;24.0
707;2018-05-01 23:30:00;23.9465240642;23.9571275456;24.0;24.0;24.0
708;2018-05-02 00:00:00;23.9571275456;24.0;24.0;24.0;24.0
709;2018-05-02 00:30:00;24.0;24.0;24.0;24.0;24.0
710;2018-05-02 01:00:00;24.0;24.0;24.0;24.0;24.0
711;2018-05-02 01:30:00;24.0;24.0;24.0;24.0;23.9785177229
712;2018-05-02 02:00:00;24.0;24.0;24.0;23.9785177229;23.9956989247
713;2018-05-02 02:30:00;24.0;24.0;23.9785177229;23.9956989247;23.9538626609
714;2018-05-02 03:00:00;24.0;23.9785177229;23.9956989247;23.9538626609;23.9935483871
715;2018-05-02 03:30:00;23.9785177229;23.9956989247;23.9538626609;23.9935483871;23.8066595059
716;2018-05-02 04:00:00;23.9956989247;23.9538626609;23.9935483871;23.8066595059;23.8626609442
717;2018-05-02 04:30:00;23.9538626609;23.9935483871;23.8066595059;23.8626609442;23.936695279
718;2018-05-02 05:00:00;23.9935483871;23.8066595059;23.8626609442;23.936695279;24.0
719;2018-05-02 05:30:00;23.8066595059;23.8626609442;23.936695279;24.0;24.0
720;2018-05-02 06:00:00;23.8626609442;23.936695279;24.0;24.0;24.0
721;2018-05-02 06:30:00;23.936695279;24.0;24.0;24.0;23.5568669528
722;2018-05-02 07:00:00;24.0;24.0;24.0;23.5568669528;23.9989258861
723;2018-05-02 07:30:00;24.0;24.0;23.5568669528;23.9989258861;23.9967776584
724;2018-05-02 08:00:00;24.0;23.5568669528;23.9989258861;23.9967776584;23.9989247312
725;2018-05-02 08:30:00;23.5568669528;23.9989258861;23.9967776584;23.9989247312;23.9989247312
726;2018-05-02 09:00:00;23.9989258861;23.9967776584;23.9989247312;23.9989247312;23.9752953813
727;2018-05-02 09:30:00;23.9967776584;23.9989247312;23.9989247312;23.9752953813;23.9795918367
728;2018-05-02 10:00:00;23.9989247312;23.9989247312;23.9752953813;23.9795918367;23.9014989293
729;2018-05-02 10:30:00;23.9989247312;23.9752953813;23.9795918367;23.9014989293;23.9486631016
730;2018-05-02 11:00:00;23.9752953813;23.9795918367;23.9014989293;23.9486631016;23.6891747053
731;2018-05-02 11:30:00;23.9795918367;23.9014989293;23.9486631016;23.6891747053;23.7903743316
732;2018-05-02 12:00:00;23.9014989293;23.9486631016;23.6891747053;23.7903743316;23.7569593148
733;2018-05-02 12:30:00;23.9486631016;23.6891747053;23.7903743316;23.7569593148;23.610042735
734;2018-05-02 13:00:00;23.6891747053;23.7903743316;23.7569593148;23.610042735;23.822079314
735;2018-05-02 13:30:00;23.7903743316;23.7569593148;23.610042735;23.822079314;23.5182012848
736;2018-05-02 14:00:00;23.7569593148;23.610042735;23.822079314;23.5182012848;23.3644158628
737;2018-05-02 14:30:00;23.610042735;23.822079314;23.5182012848;23.3644158628;23.4336188437
738;2018-05-02 15:00:00;23.822079314;23.5182012848;23.3644158628;23.4336188437;23.3897216274
739;2018-05-02 15:30:00;23.5182012848;23.3644158628;23.4336188437;23.3897216274;23.9315508021
740;2018-05-02 16:00:00;23.3644158628;23.4336188437;23.3897216274;23.9315508021;23.9154175589
741;2018-05-02 16:30:00;23.4336188437;23.3897216274;23.9315508021;23.9154175589;23.9978586724
742;2018-05-02 17:00:00;23.3897216274;23.9315508021;23.9154175589;23.9978586724;23.9796355841
743;2018-05-02 17:30:00;23.9315508021;23.9154175589;23.9978586724;23.9796355841;23.8
744;2018-05-02 18:00:00;23.9154175589;23.9978586724;23.9796355841;23.8;23.8983957219
745;2018-05-02 18:30:00;23.9978586724;23.9796355841;23.8;23.8983957219;23.8274383708
746;2018-05-02 19:00:00;23.9796355841;23.8;23.8983957219;23.8274383708;23.8885316184
747;2018-05-02 19:30:00;23.8;23.8983957219;23.8274383708;23.8885316184;24.0
748;2018-05-02 20:00:00;23.8983957219;23.8274383708;23.8885316184;24.0;23.9978563773
749;2018-05-02 20:30:00;23.8274383708;23.8885316184;24.0;23.9978563773;24.0
750;2018-05-02 21:00:00;23.8885316184;24.0;23.9978563773;24.0;23.9849946409
751;2018-05-02 21:30:00;24.0;23.9978563773;24.0;23.9849946409;23.7740899358
752;2018-05-02 22:00:00;23.9978563773;24.0;23.9849946409;23.7740899358;23.8124330118
753;2018-05-02 22:30:00;24.0;23.9849946409;23.7740899358;23.8124330118;23.8704496788
754;2018-05-02 23:00:00;23.9849946409;23.7740899358;23.8124330118;23.8704496788;23.8497854077
755;2018-05-02 23:30:00;23.7740899358;23.8124330118;23.8704496788;23.8497854077;23.7871657754
756;2018-05-03 00:00:00;23.8124330118;23.8704496788;23.8497854077;23.7871657754;24.0
757;2018-05-03 00:30:00;23.8704496788;23.8497854077;23.7871657754;24.0;24.0
758;2018-05-03 01:00:00;23.8497854077;23.7871657754;24.0;24.0;24.0
759;2018-05-03 01:30:00;23.7871657754;24.0;24.0;24.0;23.7916219119
760;2018-05-03 02:00:00;24.0;24.0;24.0;23.7916219119;23.8873390558
761;2018-05-03 02:30:00;24.0;24.0;23.7916219119;23.8873390558;23.8413719185
762;2018-05-03 03:00:00;24.0;23.7916219119;23.8873390558;23.8413719185;23.9237379162
763;2018-05-03 03:30:00;23.7916219119;23.8873390558;23.8413719185;23.9237379162;23.9419978518
764;2018-05-03 04:00:00;23.8873390558;23.8413719185;23.9237379162;23.9419978518;23.9657020364
765;2018-05-03 04:30:00;23.8413719185;23.9237379162;23.9419978518;23.9657020364;23.9409237379
766;2018-05-03 05:00:00;23.9237379162;23.9419978518;23.9657020364;23.9409237379;24.0
767;2018-05-03 05:30:00;23.9419978518;23.9657020364;23.9409237379;24.0;24.0
768;2018-05-03 06:00:00;23.9657020364;23.9409237379;24.0;24.0;23.9967776584
769;2018-05-03 06:30:00;23.9409237379;24.0;24.0;23.9967776584;23.8786251343
770;2018-05-03 07:00:00;24.0;24.0;23.9967776584;23.8786251343;23.8421052632
771;2018-05-03 07:30:00;24.0;23.9967776584;23.8786251343;23.8421052632;23.8485499463
772;2018-05-03 08:00:00;23.9967776584;23.8786251343;23.8421052632;23.8485499463;23.187366167
773;2018-05-03 08:30:00;23.8786251343;23.8421052632;23.8485499463;23.187366167;23.6838156484
774;2018-05-03 09:00:00;23.8421052632;23.8485499463;23.187366167;23.6838156484;24.0
775;2018-05-03 09:30:00;23.8485499463;23.187366167;23.6838156484;24.0;24.0
776;2018-05-03 10:00:00;23.187366167;23.6838156484;24.0;24.0;24.0
777;2018-05-03 10:30:00;23.6838156484;24.0;24.0;24.0;24.0
778;2018-05-06 19:00:00;24.0;24.0;24.0;24.0;24.2806603774
779;2018-05-06 19:30:00;24.0;24.0;24.0;24.2806603774;24.4145299145
780;2018-05-06 20:00:00;24.0;24.0;24.2806603774;24.4145299145;24.2090032154
781;2018-05-06 20:30:00;24.0;24.2806603774;24.4145299145;24.2090032154;24.3212379936
782;2018-05-06 21:00:00;24.2806603774;24.4145299145;24.2090032154;24.3212379936;24.4417112299
783;2018-05-06 21:30:00;24.4145299145;24.2090032154;24.3212379936;24.4417112299;24.4722814499
784;2018-05-06 22:00:00;24.2090032154;24.3212379936;24.4417112299;24.4722814499;24.4032085561
785;2018-05-06 22:30:00;24.3212379936;24.4417112299;24.4722814499;24.4032085561;24.2230522946
786;2018-05-06 23:00:00;24.4417112299;24.4722814499;24.4032085561;24.2230522946;24.4310160428
787;2018-05-06 23:30:00;24.4722814499;24.4032085561;24.2230522946;24.4310160428;24.4482390608
788;2018-05-07 00:00:00;24.4032085561;24.2230522946;24.4310160428;24.4482390608;24.7116827438
789;2018-05-07 00:30:00;24.2230522946;24.4310160428;24.4482390608;24.7116827438;24.447311828
790;2018-05-07 01:00:00;24.4310160428;24.4482390608;24.7116827438;24.447311828;24.1405579399
791;2018-05-07 01:30:00;24.4482390608;24.7116827438;24.447311828;24.1405579399;24.4319399786
792;2018-05-07 02:00:00;24.7116827438;24.447311828;24.1405579399;24.4319399786;24.3933547696
793;2018-05-07 02:30:00;24.447311828;24.1405579399;24.4319399786;24.3933547696;24.7156652361
794;2018-05-07 03:00:00;24.1405579399;24.4319399786;24.3933547696;24.7156652361;24.2824919441
795;2018-05-07 03:30:00;24.4319399786;24.3933547696;24.7156652361;24.2824919441;24.0
796;2018-05-07 04:00:00;24.3933547696;24.7156652361;24.2824919441;24.0;24.0375536481
797;2018-05-07 04:30:00;24.7156652361;24.2824919441;24.0;24.0375536481;24.6888412017
798;2018-05-07 05:00:00;24.2824919441;24.0;24.0375536481;24.6888412017;24.6948608137
799;2018-05-07 05:30:00;24.0;24.0375536481;24.6888412017;24.6948608137;24.6902465166
800;2018-05-07 06:00:00;24.0375536481;24.6888412017;24.6948608137;24.6902465166;24.7379162191
801;2018-05-07 06:30:00;24.6888412017;24.6948608137;24.6902465166;24.7379162191;24.9122055675
802;2018-05-07 07:00:00;24.6948608137;24.6902465166;24.7379162191;24.9122055675;24.8479657388
803;2018-05-07 07:30:00;24.6902465166;24.7379162191;24.9122055675;24.8479657388;24.9817792069
804;2018-05-07 08:00:00;24.7379162191;24.9122055675;24.8479657388;24.9817792069;24.9989316239
805;2018-05-07 08:30:00;24.9122055675;24.8479657388;24.9817792069;24.9989316239;25.0
806;2018-05-07 09:00:00;24.8479657388;24.9817792069;24.9989316239;25.0;24.860664523
807;2018-05-07 09:30:00;24.9817792069;24.9989316239;25.0;24.860664523;24.9614561028
808;2018-05-07 10:00:00;24.9989316239;25.0;24.860664523;24.9614561028;24.977588047
809;2018-05-07 10:30:00;25.0;24.860664523;24.9614561028;24.977588047;24.9349680171
810;2018-05-07 11:00:00;24.860664523;24.9614561028;24.977588047;24.9349680171;24.8397435897
811;2018-05-07 11:30:00;24.9614561028;24.977588047;24.9349680171;24.8397435897;24.9199573106
812;2018-05-07 12:00:00;24.977588047;24.9349680171;24.8397435897;24.9199573106;24.8974358974
813;2018-05-07 12:30:00;24.9349680171;24.8397435897;24.9199573106;24.8974358974;24.8002136752
814;2018-05-07 13:00:00;24.8397435897;24.9199573106;24.8974358974;24.8002136752;24.4271948608
815;2018-05-07 13:30:00;24.9199573106;24.8974358974;24.8002136752;24.4271948608;24.2508004269
816;2018-05-07 14:00:00;24.8974358974;24.8002136752;24.4271948608;24.2508004269;24.6613076099
817;2018-05-07 14:30:00;24.8002136752;24.4271948608;24.2508004269;24.6613076099;24.8742004264
818;2018-05-07 15:00:00;24.4271948608;24.2508004269;24.6613076099;24.8742004264;24.9551760939
819;2018-05-07 15:30:00;24.2508004269;24.6613076099;24.8742004264;24.9551760939;24.8036286019
820;2018-05-07 16:00:00;24.6613076099;24.8742004264;24.9551760939;24.8036286019;24.8078975454
821;2018-05-07 16:30:00;24.8742004264;24.9551760939;24.8036286019;24.8078975454;24.8176972281
822;2018-05-07 17:00:00;24.9551760939;24.8036286019;24.8078975454;24.8176972281;24.9156883671
823;2018-05-07 17:30:00;24.8036286019;24.8078975454;24.8176972281;24.9156883671;24.6951871658
824;2018-05-07 18:00:00;24.8078975454;24.8176972281;24.9156883671;24.6951871658;24.8226495726
825;2018-05-07 18:30:00;24.8176972281;24.9156883671;24.6951871658;24.8226495726;24.5970149254
826;2018-05-07 19:00:00;24.9156883671;24.6951871658;24.8226495726;24.5970149254;24.9989316239
827;2018-05-07 19:30:00;24.6951871658;24.8226495726;24.5970149254;24.9989316239;24.868869936
828;2018-05-07 20:00:00;24.8226495726;24.5970149254;24.9989316239;24.868869936;24.8514957265
829;2018-05-07 20:30:00;24.5970149254;24.9989316239;24.868869936;24.8514957265;24.86339381
830;2018-05-07 21:00:00;24.9989316239;24.868869936;24.8514957265;24.86339381;24.6346153846
831;2018-05-07 21:30:00;24.868869936;24.8514957265;24.86339381;24.6346153846;24.8441835646
832;2018-05-07 22:00:00;24.8514957265;24.86339381;24.6346153846;24.8441835646;24.9348290598
833;2018-05-07 22:30:00;24.86339381;24.6346153846;24.8441835646;24.9348290598;24.5598290598
834;2018-05-07 23:00:00;24.6346153846;24.8441835646;24.9348290598;24.5598290598;24.4134615385
835;2018-05-07 23:30:00;24.8441835646;24.9348290598;24.5598290598;24.4134615385;24.5587606838
836;2018-05-08 00:00:00;24.9348290598;24.5598290598;24.4134615385;24.5587606838;24.5869098712
837;2018-05-08 00:30:00;24.5598290598;24.4134615385;24.5587606838;24.5869098712;24.6827438371
838;2018-05-08 01:00:00;24.4134615385;24.5587606838;24.5869098712;24.6827438371;24.9517684887
839;2018-05-08 01:30:00;24.5587606838;24.5869098712;24.6827438371;24.9517684887;24.9165775401
840;2018-05-08 02:00:00;24.5869098712;24.6827438371;24.9517684887;24.9165775401;24.8201284797
841;2018-05-08 02:30:00;24.6827438371;24.9517684887;24.9165775401;24.8201284797;24.9518201285
842;2018-05-08 03:00:00;24.9517684887;24.9165775401;24.8201284797;24.9518201285;24.9914346895
843;2018-05-08 03:30:00;24.9165775401;24.8201284797;24.9518201285;24.9914346895;25.0
844;2018-05-08 04:00:00;24.8201284797;24.9518201285;24.9914346895;25.0;24.7886266094
845;2018-05-08 04:30:00;24.9518201285;24.9914346895;25.0;24.7886266094;24.8972162741
846;2018-05-08 05:00:00;24.9914346895;25.0;24.7886266094;24.8972162741;24.9989281886
847;2018-05-08 05:30:00;25.0;24.7886266094;24.8972162741;24.9989281886;24.7933618844
848;2018-05-08 06:00:00;24.7886266094;24.8972162741;24.9989281886;24.7933618844;24.965738758
849;2018-05-08 06:30:00;24.8972162741;24.9989281886;24.7933618844;24.965738758;24.9667738478
850;2018-05-08 07:00:00;24.9989281886;24.7933618844;24.965738758;24.9667738478;24.9229122056
851;2018-05-08 07:30:00;24.7933618844;24.965738758;24.9667738478;24.9229122056;24.8779443255
852;2018-05-08 08:00:00;24.965738758;24.9667738478;24.9229122056;24.8779443255;24.4420600858
853;2018-05-08 08:30:00;24.9667738478;24.9229122056;24.8779443255;24.4420600858;24.2365591398
854;2018-05-08 09:00:00;24.9229122056;24.8779443255;24.4420600858;24.2365591398;24.5112540193
855;2018-05-08 09:30:00;24.8779443255;24.4420600858;24.2365591398;24.5112540193;24.4173819742
856;2018-05-08 10:00:00;24.4420600858;24.2365591398;24.5112540193;24.4173819742;24.2379421222
857;2018-05-08 10:30:00;24.2365591398;24.5112540193;24.4173819742;24.2379421222;24.2302771855
858;2018-05-08 11:00:00;24.5112540193;24.4173819742;24.2379421222;24.2302771855;24.5074946467
859;2018-05-08 11:30:00;24.4173819742;24.2379421222;24.2302771855;24.5074946467;24.6886993603
860;2018-05-08 12:00:00;24.2379421222;24.2302771855;24.5074946467;24.6886993603;24.9032258065
